,Project_Id,Project,Item_Id,Content,Date,Energy,Time
1173,181003063,None,91537529,Host weekly Laurel connectivity PV meeting @30-minutes @Low-energy,Thu 16 Mar 2017 20:25:00 +0000,None,None
1174,181003063,None,91451853,Release 11D20170 D-ECO per request from Petrik @30-minutes @Normal-energy,Thu 16 Mar 2017 20:23:50 +0000,None,None
1175,181003063,None,90996789,Provide forecast for 630A CT's and push ordering topics @30-minutes @Normal-energy,Thu 16 Mar 2017 20:23:48 +0000,None,None
1176,181003063,None,91487844,Host weekly ECO review and tracking meeting @High-energy @60-minutes,Thu 16 Mar 2017 16:19:19 +0000,None,None
1177,180416408,None,91455038,Go to the dermatologist and resume medical treatment @30-minutes @Normal-energy,Thu 16 Mar 2017 14:15:05 +0000,None,None
1178,195593990,None,88350873,Complete Stage 2: Work Session 3 (4 videos) @High-energy @5-minutes,Thu 16 Mar 2017 01:08:48 +0000,None,None
1179,195593990,None,88350714,Watch Stage 2: Input -> Function -> Output series (21 videos) @High-energy @60-minutes,Thu 16 Mar 2017 01:08:28 +0000,None,None
1180,181003063,None,90996770,Provide implementation dates for POFF system to Gruenert @30-minutes @Normal-energy,Wed 15 Mar 2017 21:14:53 +0000,None,None
1181,181003063,None,91270528,Provide MLFBs and ETU types for VDE / CCC certification breakers @Low-energy @5-minutes,Wed 15 Mar 2017 21:14:25 +0000,None,None
1182,180416408,None,91260261,Sign-up for Peachtree Road Race lottery @Low-energy @5-minutes,Wed 15 Mar 2017 18:38:55 +0000,None,None
1183,181003063,None,91254755,Follow up with FedEx regarding status of lost shipment @Low-energy @5-minutes,Wed 15 Mar 2017 18:12:05 +0000,None,None
1184,181003063,None,91181826,Update Laurel connectivity label database @High-energy @60-minutes,Wed 15 Mar 2017 16:55:40 +0000,None,None
1185,195593990,None,88350561,Complete Stage 2: Work Session 2 (11 videos) @High-energy @60-minutes,Wed 15 Mar 2017 12:32:37 +0000,None,None
1186,181003063,None,91023120,Setup meeting to review P-ECO / MCR process with Laura @Low-energy @5-minutes,Tue 14 Mar 2017 21:36:33 +0000,None,None
1187,181003063,None,90996730,Setup meeting to review housing changes with Javier @Low-energy @5-minutes,Tue 14 Mar 2017 21:36:15 +0000,None,None
1188,181003063,None,91023895,Request backup copy of files from Dale Robbins @Low-energy @5-minutes,Tue 14 Mar 2017 21:00:31 +0000,None,None
1189,181003063,None,91005971,Review BoMs questioned by Gruenert and provide response @30-minutes @Normal-energy,Tue 14 Mar 2017 20:27:36 +0000,None,None
1190,181003063,None,91005380,Host meeting with MTY colleagues to discuss 630A CT ordering @30-minutes @Normal-energy,Tue 14 Mar 2017 19:22:41 +0000,None,None
1191,181003063,None,91005224,Host weekly prototype build plan meeting with MTY colleagues @30-minutes @Normal-energy,Tue 14 Mar 2017 19:21:50 +0000,None,None
1192,181003063,None,91004954,Host meeting with MTY team to discuss P-ECO process @30-minutes @Normal-energy,Tue 14 Mar 2017 19:20:31 +0000,None,None
1193,181003063,None,91004772,Attend meeting with Stefan and Gruenert to discuss production topics @High-energy @60-minutes,Tue 14 Mar 2017 19:20:00 +0000,None,None
1194,190555550,None,84986358,Use skin care wipes and perform physical therapy exercises @Low-energy @5-minutes,Tue 14 Mar 2017 18:40:10 +0000,None,None
1195,180431991,None,76777537,Reflective running vest (for Ragnar) @Low-energy @5-minutes,Tue 14 Mar 2017 03:49:42 +0000,None,None
1196,190555550,None,84986358,Use skin care wipes and perform physical therapy exercises @Low-energy @5-minutes,Tue 14 Mar 2017 02:50:37 +0000,None,None
1197,180416408,None,89739896,Review and optimize itinerary for Paris trip @High-energy @60-minutes,Tue 14 Mar 2017 02:36:20 +0000,None,None
1198,180416408,None,89294253,Review race bible and gather documentation for Ragnar 2017 @High-energy @60-minutes,Mon 13 Mar 2017 18:39:46 +0000,None,None
1199,180416408,None,88858339,Search AirBnBs for potential locations to stay in Chicago @Low-energy @60-minutes,Mon 13 Mar 2017 16:43:52 +0000,None,None
1200,180416408,None,89592850,Call PT Solutions to reschedule appointment @Low-energy @5-minutes,Mon 13 Mar 2017 15:42:28 +0000,None,None
1201,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Mon 13 Mar 2017 01:18:06 +0000,None,None
1202,180416408,None,88857102,Setup HBO NOW on living room television @Low-energy @5-minutes,Mon 13 Mar 2017 01:08:40 +0000,None,None
1203,181003063,None,90134715,Respond to necessary emails and clear out email inbox @Low-energy @60-minutes,Fri 10 Mar 2017 17:31:26 +0000,None,None
1204,181003063,None,89592923,Activate Siemens AMEX Card (will become inactive soon) @Low-energy @5-minutes,Fri 10 Mar 2017 15:22:44 +0000,None,None
1205,181003063,None,89138264,"Send maglatch and breaker to Charlotte, NC per Jorg's request @Low-energy @5-minutes",Fri 10 Mar 2017 14:20:44 +0000,None,None
1206,181003063,None,89936328,Host connectivity meeting with MTY colleagues @30-minutes @Low-energy,Thu 09 Mar 2017 20:49:16 +0000,None,None
1207,181003063,None,89922464,Attend meeting to discuss overall SnG project schedule with Jorg and Ken @High-energy @60-minutes,Thu 09 Mar 2017 19:36:38 +0000,None,None
1208,181003063,None,89886731,Attend Laurel breaker production and part shortage meeting @Low-energy @5-minutes,Thu 09 Mar 2017 16:49:28 +0000,None,None
1209,181003063,None,89886069,Host weekly Laurel D-ECO meeting with overall project team @High-energy @60-minutes,Thu 09 Mar 2017 16:47:43 +0000,None,None
1210,180416408,None,89689901,Drop-off captain bag on Jacey's porch (no snacks or waiver forms) @Low-energy @5-minutes,Thu 09 Mar 2017 16:22:39 +0000,None,None
1211,180416408,None,88030202,Review and optimize itinerary for London trip @High-energy @60-minutes,Thu 09 Mar 2017 04:06:36 +0000,None,None
1212,181003063,None,89690240,Send an email about lost customs breakers to FedEx @Low-energy @5-minutes,Wed 08 Mar 2017 23:18:07 +0000,None,None
1213,181003063,None,89683412,Setup meeting to discuss P-ECO process in MTY @Low-energy @5-minutes,Wed 08 Mar 2017 23:09:15 +0000,None,None
1214,181003063,None,88296952,Prepare D-ECO for Short Lug Shield Connectivity Kits @Low-energy @5-minutes,Wed 08 Mar 2017 21:44:05 +0000,None,None
1215,181003063,None,89009108,Conduct deep dive into existing meeting structure @Normal-energy @60-minutes,Wed 08 Mar 2017 20:57:43 +0000,None,None
1216,181003063,None,89583467,Modify breaker build list with inclusion of alternate epoxy @Low-energy @5-minutes,Wed 08 Mar 2017 20:57:32 +0000,None,None
1217,194942145,None,89365323,Attend meeting with nonprofits at Fresh To Order in Decatur @High-energy @60-minutes,Wed 08 Mar 2017 03:24:59 +0000,None,None
1218,181003063,None,89396395,Host prototype build priority meeting with team @30-minutes @Normal-energy,Tue 07 Mar 2017 19:31:15 +0000,None,None
1219,181003063,None,89363483,Attend Laurel production meeting and request 630A forecast @30-minutes @Normal-energy,Tue 07 Mar 2017 17:12:31 +0000,None,None
1220,181003063,None,89363531,Host Tooling Breakeven meeting with project colleagues @Normal-energy @60-minutes,Tue 07 Mar 2017 17:12:31 +0000,None,None
1221,194942145,None,88029412,Perform requested data analysis for Community Bucket events @High-energy @60-minutes,Tue 07 Mar 2017 12:36:00 +0000,None,None
1222,181003063,None,89134629,"Setup ECOs for initial BoM release , send email about SAP BoM availability @High-energy @60-minutes",Mon 06 Mar 2017 20:35:27 +0000,None,None
1223,190555550,None,88851009,"Clean up the apartment (living room, kitchen, bedroom, etc) @Normal-energy @60-minutes",Mon 06 Mar 2017 03:23:40 +0000,None,None
1224,190555550,None,88850879,Do the laundry (fold clothes if time allows) @Normal-energy @60-minutes,Mon 06 Mar 2017 03:22:35 +0000,None,None
1225,194942145,None,88655285,Propose agenda for CB nonprofit meeting @Normal-energy @60-minutes,Mon 06 Mar 2017 00:32:07 +0000,None,None
1226,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Sun 05 Mar 2017 23:30:28 +0000,None,None
1227,181003063,None,81099263,Review and transfer BoMs for all Laurel breakers to SAP @High-energy @60-minutes,Sun 05 Mar 2017 22:44:49 +0000,None,None
1228,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Sun 05 Mar 2017 22:40:37 +0000,None,None
1229,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Sun 05 Mar 2017 02:26:06 +0000,None,None
1230,195593990,None,88350358,Watch Stage 2: Variables and Strings series (31 videos) @High-energy @60-minutes,Sat 04 Mar 2017 22:50:21 +0000,None,None
1231,187244722,None,88685099,Attend soul profile discussion with Patty @High-energy @60-minutes,Sat 04 Mar 2017 21:02:50 +0000,None,None
1232,180416408,None,88680515,Create list of potential walking tours for Paris / London trip @High-energy @60-minutes,Sat 04 Mar 2017 20:12:44 +0000,None,None
1233,181003063,None,87616687,Host follow-up meeting to discuss breakeven costs and tooling @30-minutes @Normal-energy,Fri 03 Mar 2017 22:28:39 +0000,None,None
1234,181003063,None,88549591,Provide Paul with STEP203 files of requested parts @30-minutes @Low-energy,Fri 03 Mar 2017 22:10:42 +0000,None,None
1235,181003063,None,88544912,Ship second pallet of mechanism parts @Low-energy @5-minutes,Fri 03 Mar 2017 21:39:43 +0000,None,None
1236,181003063,None,88544719,Ship plug screws and PTT buttons to MTY @Low-energy @5-minutes,Fri 03 Mar 2017 21:39:42 +0000,None,None
1237,194942145,None,88324818,Cancel CBMC mini-City event post and message volunteers @Low-energy @5-minutes,Fri 03 Mar 2017 00:00:05 +0000,None,None
1238,181003063,None,88310502,Host Laurel weekly Connectivity PV meeting @60-minutes @Normal-energy,Thu 02 Mar 2017 22:09:09 +0000,None,None
1239,181003063,None,86649670,Meet with Quentin to integrate action items into PV meeting @Low-energy @60-minutes,Thu 02 Mar 2017 21:23:43 +0000,None,None
1240,180416408,None,78764294,Make payment to Babcock dermatology for treatment @30-minutes @Low-energy,Thu 02 Mar 2017 18:37:10 +0000,None,None
1241,180416408,None,86711566,Make plans for use of tickets at Whole World Improv @Low-energy @5-minutes,Thu 02 Mar 2017 18:36:53 +0000,None,None
1242,181003063,None,86330646,Make handle extension BoM changes per Michael Petrik's request @Low-energy @5-minutes,Thu 02 Mar 2017 15:38:54 +0000,None,None
1243,181003063,None,87616563,Enter technical updates into sheet from Glenda @30-minutes @Normal-energy,Thu 02 Mar 2017 15:38:17 +0000,None,None
1244,195593990,None,88030670,Watch Intro to Serious Programming videos on Udacity @Normal-energy @60-minutes,Thu 02 Mar 2017 13:39:33 +0000,None,None
1245,181003063,None,87901872,Request access to network drive for MTY colleagues @Low-energy @5-minutes,Wed 01 Mar 2017 23:04:22 +0000,None,None
1246,181003063,None,88020181,Troubleshoot disappearing PDFs with Quentin @30-minutes @Low-energy,Wed 01 Mar 2017 22:57:33 +0000,None,None
1247,181003063,None,87679580,Reach out to Carina Hiersig about quick-MLFB inbox @Low-energy @5-minutes,Wed 01 Mar 2017 22:14:57 +0000,None,None
1248,181003063,None,87908277,Provide Paul with initial drawing package for quotation @Low-energy @5-minutes,Wed 01 Mar 2017 22:09:36 +0000,None,None
1249,181003063,None,87679611,Respond to emails from Luis Iglesias about TMTU part availability @Low-energy @5-minutes,Wed 01 Mar 2017 21:30:25 +0000,None,None
1250,181003063,None,88002220,Provide Paul with forecast of SnG volume in succeeding years @High-energy @60-minutes,Wed 01 Mar 2017 21:24:19 +0000,None,None
1251,181003063,None,87966519,Host weekly workshop action item tracking meeting @Low-energy @60-minutes,Wed 01 Mar 2017 18:33:38 +0000,None,None
1252,181003063,None,87963652,Make pallet shipment containing mechanism parts to MTY @Low-energy @5-minutes,Wed 01 Mar 2017 18:33:05 +0000,None,None
1253,194942145,None,84029846,Create work instructions to recognize outstanding volunteers from LYC | RYC @Low-energy @5-minutes,Wed 01 Mar 2017 12:33:23 +0000,None,None
1254,194942145,None,86171756,Make member social post about event at Orpheus Brewing @Low-energy @5-minutes,Wed 01 Mar 2017 11:33:55 +0000,None,None
1255,181003063,None,87769358,Host weekly prototype sample order meeting @30-minutes @Normal-energy,Wed 01 Mar 2017 02:01:32 +0000,None,None
1256,181003063,None,87769291,Attend Laurel basic breaker team production meeting @30-minutes @Normal-energy,Wed 01 Mar 2017 02:01:10 +0000,None,None
1257,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Wed 01 Mar 2017 01:12:19 +0000,None,None
1258,190555550,None,84986358,Use skin care wipes and perform physical therapy exercises @Low-energy @5-minutes,Wed 01 Mar 2017 01:12:19 +0000,None,None
1259,180416408,None,76120670,Write letter to Bhagga Gametti (Plan International) @30-minutes @Normal-energy @Writing,Tue 28 Feb 2017 12:15:14 +0000,None,None
1260,180416408,None,87592586,Journal about multiple topics generated weeks / months ago @30-minutes @Normal-energy @Writing,Tue 28 Feb 2017 12:15:03 +0000,None,None
1261,195593990,None,86031800,Complete project for Stage 1: Make a Web Page @High-energy @60-minutes,Tue 28 Feb 2017 01:52:06 +0000,None,None
1262,190555550,None,84986358,Use skin care wipes and perform physical therapy exercises @Low-energy @5-minutes,Mon 27 Feb 2017 21:52:10 +0000,None,None
1263,180416408,None,87198996,Sell Young the Giant tickets and inform all known parties @30-minutes @Low-energy,Mon 27 Feb 2017 15:41:28 +0000,None,None
1264,181003063,None,87203048,"Check PTO application for upcoming vacation (Ragnar, Europe) @Low-energy @5-minutes",Mon 27 Feb 2017 14:15:56 +0000,None,None
1265,180416408,None,87043897,Email George Ray about helping out with Billiee's recovery @Low-energy @5-minutes,Mon 27 Feb 2017 14:10:43 +0000,None,None
1266,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Mon 27 Feb 2017 03:13:20 +0000,None,None
1267,187244722,None,82486216,Review soul profile and answer questions on review sheet @High-energy @60-minutes,Mon 27 Feb 2017 00:00:50 +0000,None,None
1268,180416408,None,85617757,Plan itinerary for Eurotrip and purchase chunnel tickets @High-energy @60-minutes,Sun 26 Feb 2017 20:28:20 +0000,None,None
1269,180416408,None,84821103,Fill out additional documentation required for Paris AirBnB @30-minutes @Normal-energy,Sun 26 Feb 2017 20:28:18 +0000,None,None
1270,190555550,None,84986358,Use skin care wipes and perform physical therapy exercises @Low-energy @5-minutes,Sun 26 Feb 2017 00:18:09 +0000,None,None
1271,190555550,None,87016808,Do the laundry (fold clothes if time allows) @Normal-energy @60-minutes,Sun 26 Feb 2017 00:18:09 +0000,None,None
1272,180416408,None,86691159,Submit work order with North Highland Steel for smoke alarm @Low-energy @5-minutes,Sat 25 Feb 2017 21:03:06 +0000,None,None
1273,180416408,None,85473155,Provide copy of renter's insurance to leasing office @Low-energy @5-minutes,Sat 25 Feb 2017 19:50:32 +0000,None,None
1274,180416408,None,85345403,Post message about Spotify playlist collaboration to Ragnar group @Low-energy @5-minutes,Sat 25 Feb 2017 19:37:20 +0000,None,None
1275,194942145,None,86365348,Follow up with Jackie on posting of social challenge @Low-energy @5-minutes,Sat 25 Feb 2017 18:29:03 +0000,None,None
1276,180416408,None,86819470,Pickup mom's clothes from tailor near Patel Bros @30-minutes @Low-energy,Sat 25 Feb 2017 18:28:17 +0000,None,None
1277,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Sat 25 Feb 2017 18:27:58 +0000,None,None
1278,181003063,None,86674774,Ship out sample and monthly customs breaker to Alois Heitzer @Low-energy @5-minutes,Fri 24 Feb 2017 18:10:20 +0000,None,None
1279,181003063,None,85257694,Ship Protolabs and mechanism parts to MTY @Low-energy @60-minutes,Thu 23 Feb 2017 22:05:15 +0000,None,None
1280,181003063,None,86640631,Host weekly Laurel ECO tracking meeting with MTY & LTO @Low-energy @60-minutes,Thu 23 Feb 2017 19:23:58 +0000,None,None
1281,181003063,None,86431786,Host Workshop Action Item tracking meeting and capture updates @30-minutes @Low-energy,Wed 22 Feb 2017 23:00:43 +0000,None,None
1282,181003063,None,86431619,Meet with Jorg and Ken to discuss production schedule for future launches @Normal-energy @60-minutes,Wed 22 Feb 2017 22:59:35 +0000,None,None
1283,190555550,None,84986358,Use skin care wipes and perform physical therapy exercises @Low-energy @5-minutes,Wed 22 Feb 2017 22:19:47 +0000,None,None
1284,181003063,None,86125705,Place PR for Autotrip and Walking Beam Plug screws from McMaster @30-minutes @Low-energy,Wed 22 Feb 2017 19:05:41 +0000,None,None
1285,194942145,None,86032835,Follow up on tasks needed for CBMC launch later this week @High-energy @60-minutes,Wed 22 Feb 2017 17:44:01 +0000,None,None
1286,181003063,None,86170154,Attend mtg to discuss production demand and prototype forecast @Low-energy @60-minutes,Tue 21 Feb 2017 23:08:10 +0000,None,None
1287,195593990,None,86031580,Come up with an idea for the Stage 1 project (create a website) @Low-energy @60-minutes,Tue 21 Feb 2017 18:44:48 +0000,None,None
1288,181003063,None,85342821,Review Gruenert's tool tracking file and make updates @High-energy @60-minutes,Tue 21 Feb 2017 16:43:25 +0000,None,None
1289,194942145,None,85473328,Review and respond to email from Jackie Trimper about CL @Low-energy @5-minutes,Tue 21 Feb 2017 04:51:51 +0000,None,None
1290,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Mon 20 Feb 2017 23:58:29 +0000,None,None
1291,187244722,None,85875097,Complete thorough review of Soul Profile (rewrite in Google Doc) @High-energy @60-minutes,Mon 20 Feb 2017 21:38:48 +0000,None,None
1292,181003063,None,85341374,Update drawing for board attachment screw per Kevin's request @Normal-energy @60-minutes,Mon 20 Feb 2017 20:48:58 +0000,None,None
1293,181003063,None,84317097,Create break even list for Laurel tooling scenario @30-minutes @Normal-energy,Mon 20 Feb 2017 20:18:14 +0000,None,None
1294,181003063,None,84547519,Fill out 8D form and return breaker to LTO @High-energy @60-minutes,Mon 20 Feb 2017 17:42:54 +0000,None,None
1295,181003063,None,85257787,Ship uTaps and padlocking device to AMB @Low-energy @60-minutes,Mon 20 Feb 2017 17:42:52 +0000,None,None
1296,190555550,None,85336284,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Mon 20 Feb 2017 00:15:28 +0000,None,None
1297,190555550,None,85574377,"Clean up the apartment (living room, kitchen, bedroom, etc) @Normal-energy @60-minutes",Sun 19 Feb 2017 22:28:25 +0000,None,None
1298,180416408,None,85597250,Go grocery shopping for the week at Publix on Ponce @30-minutes @Normal-energy,Sun 19 Feb 2017 21:09:26 +0000,None,None
1299,195593990,None,85597687,Review Stage 1: Making a Web Page and compile notes @High-energy @60-minutes,Sun 19 Feb 2017 20:13:44 +0000,None,None
1300,190555550,None,85574320,Do the laundry (fold clothes if time allows) @Normal-energy @60-minutes,Sun 19 Feb 2017 19:05:16 +0000,None,None
1301,194942145,None,85502506,Captain event at Kittredge Park for LYC | RYC @High-energy @60-minutes,Sun 19 Feb 2017 04:10:34 +0000,None,None
1302,181003063,None,83519211,Process quick MLFB ECO for Christian Kaiser @30-minutes @Normal-energy,Fri 17 Feb 2017 22:01:27 +0000,None,None
1303,181003063,None,85334495,Unlink documents from items in CADIM for BoM release @Normal-energy @60-minutes,Fri 17 Feb 2017 20:54:57 +0000,None,None
1304,180416408,None,85285841,Attend physical therapy appointment at PT solutions @Low-energy @60-minutes,Fri 17 Feb 2017 16:35:01 +0000,None,None
1305,194942145,None,85285734,Attend phone call with Jackie Temper regarding CBMC @30-minutes @Normal-energy,Fri 17 Feb 2017 16:33:49 +0000,None,None
1306,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Fri 17 Feb 2017 00:37:30 +0000,None,None
1307,181003063,None,84316697,Email logistics to request pilot qty for Front Side and Connectivity @Low-energy @5-minutes,Thu 16 Feb 2017 21:31:55 +0000,None,None
1308,181003063,None,85105233,Send email to Johann Dorrer regarding 630/800MP ETUs @Low-energy @5-minutes,Thu 16 Feb 2017 21:31:44 +0000,None,None
1309,181003063,None,85101468,Host connectivity PV mtg and update minutes @Low-energy @60-minutes,Thu 16 Feb 2017 20:43:57 +0000,None,None
1310,181003063,None,85091837,Host weekly part ordering meeting and send out minutes @30-minutes @Low-energy,Thu 16 Feb 2017 19:53:00 +0000,None,None
1311,181003063,None,85090711,Respond to questions from Abel regarding part orders @30-minutes @Low-energy,Thu 16 Feb 2017 19:46:16 +0000,None,None
1312,181003063,None,84779559,Provide Connectivity Kit forecast to Paul Garza @30-minutes @Normal-energy,Thu 16 Feb 2017 17:51:12 +0000,None,None
1313,181003063,None,84320938,Create BoM for kit currently saleable without R&D release @Normal-energy @60-minutes,Thu 16 Feb 2017 16:15:44 +0000,None,None
1314,181003063,None,85030118,Host weekly Laurel D-ECO meeting and update tracker sheet @Low-energy @60-minutes,Thu 16 Feb 2017 15:17:40 +0000,None,None
1315,194942145,None,84029453,"Create doc to capture CBMC challenges, recognitions, and awards @30-minutes @Low-energy",Thu 16 Feb 2017 12:47:02 +0000,None,None
1316,194942145,None,84404571,Write blurb about Community Bucket Member Connection @Low-energy @5-minutes,Thu 16 Feb 2017 12:13:29 +0000,None,None
1317,180416408,None,82475354,Purchase flight to Chicago for weekend with Nique friends @30-minutes @Normal-energy,Thu 16 Feb 2017 02:52:06 +0000,None,None
1318,180416408,None,77304152,Check paycheck distributions against financial plan on AskHR @Low-energy @5-minutes,Thu 16 Feb 2017 02:03:29 +0000,None,None
1319,181003063,None,84831535,Email Luis Iglesias about open sample requests from MTY @Low-energy @5-minutes,Wed 15 Feb 2017 23:12:42 +0000,None,None
1320,181003063,None,84783413,Request access to Tucker server for Pavel Novotny @30-minutes @Normal-energy,Wed 15 Feb 2017 22:35:53 +0000,None,None
1321,181003063,None,84785628,Attend AMB testing meeting and send out test instructions @Low-energy @5-minutes,Wed 15 Feb 2017 20:00:11 +0000,None,None
1322,181003063,None,84783037,Send email to Gruenert and Stangl about RSI crossbar @Low-energy @5-minutes,Wed 15 Feb 2017 19:16:06 +0000,None,None
1323,181003063,None,81694200,Provide Kevin with qty of Protolabs parts to purchase @Low-energy @5-minutes,Wed 15 Feb 2017 19:07:35 +0000,None,None
1324,181003063,None,84785060,Send email to Jan Gruenwald regarding weights and dimensions @Low-energy @5-minutes,Wed 15 Feb 2017 18:53:07 +0000,None,None
1325,181003063,None,84785359,Host weekly prototype build planning meeting @30-minutes @Low-energy,Wed 15 Feb 2017 16:11:58 +0000,None,None
1326,181003063,None,84785201,Host weekly workshop action item tracking meeting @Normal-energy @60-minutes,Wed 15 Feb 2017 16:11:08 +0000,None,None
1327,190555550,None,82937001,Use skin care wipes twice to remove infection on neck @Low-energy @5-minutes,Tue 14 Feb 2017 04:46:56 +0000,None,None
1328,195593990,None,84047516,Complete project for Stage 0: Getting Started with HTML Module @High-energy @60-minutes,Tue 14 Feb 2017 04:38:35 +0000,None,None
1329,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Tue 14 Feb 2017 01:59:02 +0000,None,None
1330,181003063,None,84357312,Attend mtg with Jorg/Ken/Tom/Quentin to go over Conn and Front Side req @High-energy @60-minutes,Mon 13 Feb 2017 22:26:24 +0000,None,None
1331,181003063,None,81222946,"Discuss thermal testing plan for TA3.2, TA4.1, TA4.3 lugs @Low-energy @5-minutes",Mon 13 Feb 2017 22:25:26 +0000,None,None
1332,181003063,None,84356617,Respond to email from Heriberto regarding 8D 260021511 disposition @Low-energy @5-minutes,Mon 13 Feb 2017 22:22:24 +0000,None,None
1333,181003063,None,81749545,"Add breakers for Ken, Joie, and RHO/RSI group to build plan @High-energy @60-minutes",Mon 13 Feb 2017 22:21:42 +0000,None,None
1334,181003063,None,81386781,Speak with Abel / Paul regarding order of POFF Blockers @Low-energy @5-minutes,Mon 13 Feb 2017 16:43:29 +0000,None,None
1335,181003063,None,81977232,Discuss status of ISGO tools internally with designers @30-minutes @Low-energy,Mon 13 Feb 2017 16:35:50 +0000,None,None
1336,189435039,None,83883022,Setup lunch meeting with mom during the week @Normal-energy @60-minutes,Mon 13 Feb 2017 16:09:39 +0000,None,None
1337,181003063,None,82839967,Issue an update to Laurel DTC Workshop summary @Low-energy @5-minutes,Mon 13 Feb 2017 15:32:27 +0000,None,None
1338,181003063,None,84254037,Attend meeting to go over production build schedule @30-minutes @Low-energy,Mon 13 Feb 2017 15:17:03 +0000,None,None
1339,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Mon 13 Feb 2017 03:33:05 +0000,None,None
1340,190555550,None,74769517,Do the laundry (fold clothes if time allows) @Normal-energy @60-minutes,Mon 13 Feb 2017 03:33:05 +0000,None,None
1341,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Sun 12 Feb 2017 22:38:38 +0000,None,None
1342,194942145,None,84030370,Create mission and goal statement for CB Member Connection @High-energy @60-minutes,Sun 12 Feb 2017 17:06:12 +0000,None,None
1343,180416408,None,82482832,Book AirBnB accommodations for trip to London and Paris @High-energy @60-minutes,Sun 12 Feb 2017 01:03:12 +0000,None,None
1344,190555550,None,82931591,Conduct Getting Things Done (GTD) weekly review @Normal-energy @60-minutes,Sat 11 Feb 2017 21:05:32 +0000,None,None
1345,181003063,None,83800093,Ship TMTU Internal Supports and E-Rings to MTY @30-minutes @Low-energy,Fri 10 Feb 2017 22:13:39 +0000,None,None
1346,181003063,None,81976268,Create ECO tracking worksheet for weekly meeting @30-minutes @Normal-energy,Fri 10 Feb 2017 22:11:54 +0000,None,None
1347,181003063,None,83516549,Ship 630A 4P Breaker (SIVACON) to Michael Petrik @Normal-energy @60-minutes,Fri 10 Feb 2017 15:05:58 +0000,None,None
1348,181003063,None,81159507,Submit expense report for trip to Monterrey workshop @High-energy @60-minutes,Thu 09 Feb 2017 22:17:31 +0000,None,None
1349,181003063,None,83568631,Host weekly Connectivity PV meeting @High-energy @60-minutes,Thu 09 Feb 2017 21:57:12 +0000,None,None
1350,181003063,None,83504699,Clean up email inbox from last week and capture additional tasks @30-minutes @Normal-energy,Thu 09 Feb 2017 21:54:55 +0000,None,None
1351,181003063,None,83568258,Ship qty=6 3P TMTU breakers to Michael Soukup @Normal-energy @60-minutes,Thu 09 Feb 2017 21:54:41 +0000,None,None
1352,181003063,None,83567968,Attend meeting with AMB colleagues to discuss POFF blocker design @30-minutes @Normal-energy,Thu 09 Feb 2017 21:53:07 +0000,None,None
1353,181003063,None,83567877,Host weekly Laurel D-ECO team meeting @Normal-energy @60-minutes,Thu 09 Feb 2017 21:52:33 +0000,None,None
1354,181003063,None,83567766,Meet with Joie and Jorg to discuss schedule for POFF blocker improvement @High-energy @60-minutes,Thu 09 Feb 2017 21:51:44 +0000,None,None
1355,181003063,None,81099056,Make CADIM BOMs for HK type breakers @Normal-energy @60-minutes,Wed 08 Feb 2017 17:19:15 +0000,None,None
1356,181003063,None,82112985,Request quote and place order for E-rings @30-minutes @Low-energy,Wed 08 Feb 2017 16:47:43 +0000,None,None
1357,195593990,None,82937483,Sign-up for Intro to Programming Nanodegree on Udacity @Low-energy @5-minutes,Wed 08 Feb 2017 04:07:49 +0000,None,None
1358,181003063,None,83047443,Make CADIM BOMs for MP and 5F Basic Breakers @High-energy @60-minutes,Tue 07 Feb 2017 20:39:21 +0000,None,None
1359,181003063,None,83043265,Host prototype build meeting and send out update of schedule @30-minutes @Normal-energy,Tue 07 Feb 2017 20:19:18 +0000,None,None
1360,180416408,None,83041443,Purchase tickets for Fernbank after dark on Friday @Low-energy @5-minutes,Tue 07 Feb 2017 20:09:33 +0000,None,None
1361,181003063,None,82839968,Prepare for and host meeting to review DTC / Robustness items @Normal-energy @60-minutes,Tue 07 Feb 2017 17:47:47 +0000,None,None
1362,180416408,None,80975839,Consider whether to play kickball with group @Normal-energy @5-minutes,Tue 07 Feb 2017 13:05:27 +0000,None,None
